2017  86 10 10     6.57    12.88   504.90    411307.0    7.04   -7.20   -3.93
2017  86 10 15     6.95    12.21   533.60    349390.0    0.06   -9.16    6.86
2017  86 10 20     7.12    12.70   529.50    366284.0    2.36  -11.29    1.54
2017  86 10 25     7.86    14.03   529.40    399735.0    2.98  -10.07   -1.43
2017  86 10 30     7.66    13.55   531.30    407546.0    2.73   -8.58    5.46
2017  86 10 35     7.23    12.63   534.70    356209.0    2.38   -7.80    5.42
2017  86 10 40     7.10    12.68   529.10    427710.0    3.23   -6.88    4.64
2017  86 10 45     6.72    12.72   514.00    481072.0    6.18   -9.54   -2.37
2017  86 10 50     6.65    12.84   509.10    529778.0    7.49   -9.07    2.64
2017  86 10 55     6.65    12.09   525.80    436854.0    4.11   -9.78    2.47
2017  86 11  0     6.58    11.33   538.70    435022.0    1.83  -12.20    5.38
2017  86 11  5     6.74    11.68   537.30    388842.0    2.16  -11.79    5.27
2017  86 11 10     7.18    12.67   532.50    406462.0    2.89  -11.49    4.80
2017  86 11 15     7.77    12.59   555.00    402292.0   -1.70   -2.85   11.60
2017  86 11 20     8.15    13.30   553.70    451061.0   -1.24   -0.57   11.53
2017  86 11 25     7.98    13.71   539.60    434859.0    3.39   -3.95    9.65
2017  86 11 30     8.10    13.60   545.80    421876.0    5.64   -7.43    5.49
2017  86 11 35     6.91    11.54   547.20    417964.0    7.66  -11.66   -3.41
2017  86 11 40     6.51    10.91   546.20    411788.0    7.45  -10.12   -7.19
2017  86 11 45     6.53    10.89   547.50    350314.0    9.57   -9.24   -6.52
2017  86 11 50     6.58    11.01   546.60    357272.0    8.49   -9.39   -6.75
2017  86 11 55     6.27    10.45   547.90    376692.0    8.41   -8.99   -6.64
2017  86 12  0     6.46    10.93   543.50    328059.0   10.37   -7.46   -5.18
2017  86 12  5     6.28    10.57   544.90    300939.0   10.15   -6.84   -5.89
2017  86 12 10     6.63    11.21   543.80    335307.0   10.37   -5.48   -6.63
2017  86 12 15     7.15    12.37   538.10    381807.0    9.17   -5.83   -6.00
2017  86 12 20     6.71    11.54   539.50    341704.0    7.09   -0.84   -9.14
2017  86 12 25     6.54    10.92   546.90    332248.0    6.17    3.12   -8.67
2017  86 12 30     6.48    11.18   538.30    339255.0    9.10   -3.84   -7.88
2017  86 12 35     5.50     9.28   544.40    305175.0    9.41   -5.99   -7.90
2017  86 12 40     6.42    10.98   541.30    353472.0    7.85    0.88   -8.65
2017  86 12 45     5.89    10.13   539.70    299644.0    9.83   -3.04   -5.99
2017  86 12 50     5.52     9.17   548.60    306739.0    8.77  -10.71   -2.50
2017  86 12 55     5.40     8.96   548.90    290627.0    9.05  -10.34   -3.57
2017  86 13  0     5.38     8.91   549.60    287602.0    8.64   -9.25   -6.23
2017  86 13  5     5.99    10.02   546.50    339372.0    6.78   -3.38   -9.28
2017  86 13 10     5.50     9.09   550.10    252031.0   11.38   -7.58   -4.75
2017  86 13 15     6.14    10.55   539.70    254062.0   11.27   -5.12   -5.22
2017  86 13 20     6.48    11.34   534.70    276067.0   10.22   -2.90   -6.58
2017  86 13 25     6.90    12.27   530.40    307792.0    9.58   -5.30   -5.89
2017  86 13 30     6.53    11.62   530.00    266473.0    9.85   -4.51   -5.93
2017  86 13 35     6.60    11.77   529.70    257218.0    9.40   -4.37   -5.93
2017  86 13 40     6.34    11.30   529.40    248908.0    8.77   -5.56   -5.67
2017  86 13 45     6.13    10.78   533.40    248149.0   10.32   -4.16   -6.26
2017  86 13 50     6.06    10.41   539.60    236405.0   10.37   -4.88   -5.93
2017  86 13 55     5.71     9.72   542.20    243651.0   10.07   -5.04   -6.60
2017  86 14  0     4.98     8.11   554.60    238317.0    8.15   -4.72   -6.40
2017  86 14  5     5.76     9.85   540.50    292912.0    8.48    3.34   -7.57
2017  86 14 10     5.46     9.30   541.90    284540.0    8.35   -1.10   -7.91
2017  86 14 15     5.62     9.21   552.60    263034.0    9.94    0.88   -6.04
2017  86 14 20     5.72     8.66   575.20    325101.0    8.65   -2.81   -6.20
2017  86 14 25     5.22     7.50   589.70    309079.0    8.42   -7.20   -4.31
2017  86 14 30     5.82     7.83   609.50    345118.0    4.51   -9.86    1.30
2017  86 14 35     4.55     6.80   578.40    249586.0    8.07   -8.97   -4.17
2017  86 14 40     4.49     6.66   580.50    256824.0    9.02   -7.13   -4.80
2017  86 14 45     5.00     7.34   583.50    274022.0   10.35   -5.96   -4.98
2017  86 14 50     4.22     6.49   570.50    165119.0   10.93   -4.91   -5.27
2017  86 14 55     4.64     7.12   571.10    196979.0   11.01   -2.62   -5.73
2017  86 15  0     4.47     6.85   571.30    187746.0   10.34   -3.88   -5.76
2017  86 15  5     4.40     6.30   590.90    269245.0    5.77   -9.47   -5.39
2017  86 15 10     4.58     6.44   596.60    312502.0    6.30   -9.30   -5.16
2017  86 15 15     4.35     6.35   585.10    226799.0    9.38   -5.74   -5.51
2017  86 15 20     4.13     6.05   584.40    169657.0   10.02   -4.49   -5.31
2017  86 15 25     3.92     5.86   578.20    131943.0   10.69   -3.14   -5.36
2017  86 15 30     3.88     5.64   587.00    151176.0    9.99   -4.72   -5.75
2017  86 15 35     3.60     5.25   585.50    125505.0   10.79   -3.56   -4.46
2017  86 15 40     3.71     5.43   584.60    128029.0   10.01   -4.30   -3.29
2017  86 15 45     4.01     5.49   604.10    237094.0    7.48   -7.50   -1.10
2017  86 15 50     4.17     5.69   605.90    237370.0    7.50   -7.20   -3.16
2017  86 15 55     3.78     4.90   620.70    221266.0    4.97   -8.26   -3.50
2017  86 16  0     4.00     4.92   638.10    256127.0    4.83   -9.85   -1.00
2017  86 16  5     4.05     5.42   610.80    258360.0    6.26   -8.03    0.67
2017  86 16 10     3.83     4.81   631.00    253851.0    4.91   -8.17    2.38
2017  86 16 15     4.02     4.92   638.80    259730.0    5.53   -6.36    4.51
2017  86 16 20     3.37     4.49   612.70    206387.0    7.69   -4.68    3.40
2017  86 16 25     3.01     4.21   597.40    135875.0    8.01   -4.17    2.81
2017  86 16 30     2.87     4.09   592.10    108484.0    9.10   -4.03   -0.69
2017  86 16 35     3.03     4.29   594.30    128318.0    8.78   -4.67    0.99
2017  86 16 40     3.09     4.35   596.00    138877.0    8.85   -4.67   -0.60
2017  86 16 45     3.85     4.80   633.30    257834.0    3.72   -8.62    2.33
2017  86 16 50     3.72     4.69   629.00    236808.0    5.63   -6.22    4.15
2017  86 16 55     3.79     4.55   645.10    249558.0    5.11   -5.93    4.81
2017  86 17  0     3.75     4.68   632.50    237115.0    4.72   -5.87    5.23
2017  86 17  5     3.66     4.68   626.10    246514.0    5.98   -4.78    4.06
2017  86 17 10     3.51     4.84   602.60    196390.0    8.14   -4.97   -0.99
2017  86 17 15     3.75     5.10   606.30    224808.0    8.71   -1.65    3.04
2017  86 17 20     3.51     4.88   599.40    203907.0    9.35   -1.90    1.73
2017  86 17 25     3.37     4.82   591.10    138512.0    8.98   -3.89    0.50
2017  86 17 30     3.29     4.73   589.80    139639.0    9.22   -3.48   -0.01
2017  86 17 35     3.48     4.85   598.90    189486.0    8.58   -3.48    1.20
2017  86 17 40     2.90     4.18   588.40    106896.0    9.16   -2.86    1.85
2017  86 17 45     3.12     4.44   592.90    154009.0    8.31   -4.84    0.00
2017  86 17 50     3.97     5.41   605.90    253885.0    7.05   -6.60   -0.94
2017  86 17 55     3.53     4.64   616.80    240506.0    6.27   -6.80   -2.76
2017  86 18  0     3.76     4.69   633.30    243728.0    5.95    2.99    0.99
2017  86 18  5     3.85     4.86   630.10    263596.0    6.30    2.59    5.91
2017  86 18 10     3.88     4.98   624.00    271351.0    5.94   -3.51    5.38
2017  86 18 15     3.88     5.06   619.00    249516.0    6.59   -2.86    4.31
2017  86 18 20     3.84     5.21   606.90    229696.0    7.39   -3.31    0.48
2017  86 18 25     3.85     4.89   627.60    243331.0    5.63   -6.64   -3.51
2017  86 18 30     4.10     4.89   646.90    264126.0    3.31   -7.84    2.58
2017  86 18 35     4.45     5.19   653.80    307643.0    4.42   -4.67    1.95
2017  86 18 40     3.81     4.97   620.30    196685.0    5.71   -6.52    0.75
2017  86 18 45     4.20     5.09   641.40    280541.0    4.23   -7.75   -1.93
2017  86 18 50     4.17     5.31   626.40    286212.0    5.50   -4.04   -5.42
2017  86 18 55     4.00     4.99   632.90    267219.0    5.22   -2.79   -6.23
2017  86 19  0     4.07     5.18   627.00    248815.0    5.03   -5.63   -3.92
2017  86 19  5     4.13     5.12   634.60    209380.0    5.23   -4.05   -6.01
2017  86 19 10     3.82     4.76   633.10    143546.0    5.93   -1.95   -6.77
2017  86 19 15     4.68     5.45   653.20    284642.0    3.24   -4.64   -6.46
